,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1590,2020,13224.6134973479,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1591,2016,25893.5110575803,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
1592,2017,26982.9295790329,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
1593,2018,28159.273421083,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
1594,2019,29812.5950020944,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
1595,2020,25653.3194431493,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
1596,2016,14292.0817018376,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1597,2017,14928.396096145,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1598,2018,15653.2998019908,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1599,2019,15843.7159877551,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1600,2020,12709.8311166159,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1601,2016,12456.0437503421,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1602,2017,12245.1263378297,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1603,2018,12765.3077242882,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1604,2019,13017.3368299919,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1605,2020,12705.0186107045,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1606,2016,4757.0571457816,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1607,2017,4598.8500257076,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1608,2018,4474.6788151623,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1609,2019,4350.0660622759,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1610,2020,4142.4486092409,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1611,2016,15062.4412909026,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1612,2017,18283.6883894232,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1613,2018,19461.9765178867,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1614,2019,19841.8078062205,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1615,2020,16734.7475490473,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1616,2016,50430.2528196052,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1617,2017,51947.9542478244,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1618,2018,53521.6306428288,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1619,2019,54598.7803541484,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1620,2020,55037.7239019554,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1621,2016,68105.1549836834,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1622,2017,69103.570264696,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1623,2018,71660.2068398902,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1624,2019,72033.9294404588,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1625,2020,71742.5166044165,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1626,2016,3114.8955577858,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1627,2017,3252.9326553607,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1628,2018,3497.3235802081,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1629,2019,3732.8690680932,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1630,2020,3858.1973906511,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1631,2016,2479.3340997507,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1632,2017,2530.603317381,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1633,2018,2652.3913776285,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1634,2019,2773.1556137774,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1635,2020,2779.9102897069,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1636,2016,16616.1950047178,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1637,2017,17422.9523512059,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1638,2018,18530.2117879533,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1639,2019,19233.8659169861,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1640,2020,18232.7953533164,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1641,2016,3130.5907130077,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1642,2017,3177.4851365104,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1643,2018,3168.4192587754,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1644,2019,3780.0449456311,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1645,2020,4141.2928304787,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1646,2016,1954.2035734943,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1647,2017,2012.2406926097,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1648,2018,2110.8264199866,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1649,2019,2211.6349345243,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1650,2020,2223.4983028565,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1651,2016,6195.840298731,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1652,2017,6467.124277965,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1653,2018,6565.2232146783,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1654,2019,6647.8589985029,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1655,2020,6695.1428621414,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1656,2016,26389.7416688838,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1657,2017,26342.6166624768,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1658,2018,26880.6387228774,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1659,2019,26920.144729383,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1660,2020,25023.6952469772,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1661,2016,10993.6254811499,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1662,2017,11234.4897248596,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1663,2018,11658.7268205614,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1664,2019,11899.9563869168,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1665,2020,10822.8471746334,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1666,2016,26512.0169514886,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1667,2017,27913.8187158996,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1668,2018,27960.980283621,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1669,2019,26867.470307977,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1670,2020,27235.4258308094,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1671,2016,13862.275566957,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1672,2017,14205.0265119624,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1673,2018,15201.778571094,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1674,2019,16195.5387877252,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1675,2016,26353.1702312804,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1676,2017,27060.5896570252,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1677,2018,28837.02644111,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1678,2019,30488.1051683344,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1679,2020,22285.7967837505,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1680,2016,3717.9172740027,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1681,2017,3896.7484729299,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1682,2018,4040.2959113542,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1683,2019,4455.5426348814,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1684,2020,4652.9538443844,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1685,2016,2092.4755658992,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1686,2017,2074.6524357654,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1687,2018,2175.8080625016,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1688,2019,2275.2144563595,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1689,2020,2294.3351074095,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1690,2016,11148.196546631,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1691,2017,11860.5609298492,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1692,2018,12633.1340735213,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1693,2019,13346.4758771814,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1694,2020,13054.7609939201,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1695,2016,63968.8880391711,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1696,2017,67183.6053111678,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1697,2018,68576.1155226865,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1698,2019,71150.5421414274,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1699,2020,66771.4997535294,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1700,2016,44635.2995586517,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1701,2017,46372.38660351,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1702,2018,47573.4880155177,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1703,2019,49041.4635475451,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1704,2020,46482.8622423026,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1705,2016,58021.4004997125,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1706,2017,60109.6557260477,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1707,2018,63064.4184096728,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1708,2019,65279.529026095,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1709,2020,63593.4436209541,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1710,2016,22454.3948288087,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1711,2017,23009.8742286911,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1712,2018,23588.1513898133,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1713,2019,24006.7869388827,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1714,2020,22793.6879803833,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1715,2016,6796.9048920948,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1716,2017,6840.7098600171,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1717,2018,7252.9851967548,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1718,2019,7658.899558947,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1719,2020,7734.0244953299,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1720,2016,2918.5960270865,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1721,2017,3081.8351977134,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1722,2018,3167.7349747544,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1723,2019,3269.9147799953,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1724,2020,3010.8551290234,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1725,2016,6572.9762342062,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1726,2017,7155.4431870997,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1727,2018,7768.0802175204,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1728,2019,8381.2393196343,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1729,2020,8650.1334696046,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1730,2016,6305.3918030155,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1731,2017,6401.7408913507,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1732,2018,6469.9090981432,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1733,2019,6509.5683354833,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1734,2020,5689.9453344026,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1735,2016,3404.6739901305,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1736,2017,3485.0217802458,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1737,2018,3606.0976319703,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1738,2019,3617.2000138766,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1739,2020,3457.6101016495,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1740,2016,2806.4690320362,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1741,2017,3795.6424310945,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1742,2018,4017.2217158275,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1743,2019,3783.5478975842,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1744,2020,3537.3513937958,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1745,2016,63.763,SP.DYN.LE00.IN,AFG,Afghanistan,South Asia,Low income,IDA
1746,2017,64.13,SP.DYN.LE00.IN,AFG,Afghanistan,South Asia,Low income,IDA
1747,2018,64.486,SP.DYN.LE00.IN,AFG,Afghanistan,South Asia,Low income,IDA
1748,2019,64.833,SP.DYN.LE00.IN,AFG,Afghanistan,South Asia,Low income,IDA
1749,2020,65.173,SP.DYN.LE00.IN,AFG,Afghanistan,South Asia,Low income,IDA
1750,2016,78.194,SP.DYN.LE00.IN,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1751,2017,78.333,SP.DYN.LE00.IN,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1752,2018,78.458,SP.DYN.LE00.IN,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1753,2019,78.573,SP.DYN.LE00.IN,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1754,2020,78.6717804878,SP.DYN.LE00.IN,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1755,2016,76.298,SP.DYN.LE00.IN,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1756,2017,76.499,SP.DYN.LE00.IN,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1757,2018,76.693,SP.DYN.LE00.IN,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1758,2019,76.88,SP.DYN.LE00.IN,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1759,2020,77.063,SP.DYN.LE00.IN,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1760,2016,59.925,SP.DYN.LE00.IN,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1761,2017,60.379,SP.DYN.LE00.IN,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1762,2018,60.782,SP.DYN.LE00.IN,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1763,2019,61.147,SP.DYN.LE00.IN,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1764,2020,61.487,SP.DYN.LE00.IN,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1765,2016,76.617,SP.DYN.LE00.IN,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1766,2017,76.752,SP.DYN.LE00.IN,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1767,2018,76.885,SP.DYN.LE00.IN,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1768,2019,77.016,SP.DYN.LE00.IN,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1769,2020,77.146,SP.DYN.LE00.IN,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1770,2016,76.221,SP.DYN.LE00.IN,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
1771,2017,76.372,SP.DYN.LE00.IN,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
1772,2018,76.52,SP.DYN.LE00.IN,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
1773,2019,76.667,SP.DYN.LE00.IN,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
1774,2020,76.6815853659,SP.DYN.LE00.IN,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
1775,2016,74.64,SP.DYN.LE00.IN,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
1776,2017,74.797,SP.DYN.LE00.IN,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
1777,2018,74.945,SP.DYN.LE00.IN,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
1778,2019,75.087,SP.DYN.LE00.IN,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
1779,2020,75.224,SP.DYN.LE00.IN,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
1780,2016,75.868,SP.DYN.LE00.IN,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
1781,2017,76.01,SP.DYN.LE00.IN,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
1782,2018,76.152,SP.DYN.LE00.IN,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
1783,2019,76.293,SP.DYN.LE00.IN,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
1784,2020,76.434,SP.DYN.LE00.IN,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
1785,2016,82.4487804878,SP.DYN.LE00.IN,AUS,Australia,East Asia & Pacific,High income,Not classified
1786,2017,82.5,SP.DYN.LE00.IN,AUS,Australia,East Asia & Pacific,High income,Not classified
1787,2018,82.7487804878,SP.DYN.LE00.IN,AUS,Australia,East Asia & Pacific,High income,Not classified
1788,2019,82.9,SP.DYN.LE00.IN,AUS,Australia,East Asia & Pacific,High income,Not classified
1789,2020,83.5479512195,SP.DYN.LE00.IN,AUS,Australia,East Asia & Pacific,High income,Not classified
1790,2016,81.6414634146,SP.DYN.LE00.IN,AUT,Austria,Europe & Central Asia,High income,Not classified
1791,2017,81.643902439,SP.DYN.LE00.IN,AUT,Austria,Europe & Central Asia,High income,Not classified
1792,2018,81.6926829268,SP.DYN.LE00.IN,AUT,Austria,Europe & Central Asia,High income,Not classified
1793,2019,81.7926829268,SP.DYN.LE00.IN,AUT,Austria,Europe & Central Asia,High income,Not classified
1794,2020,81.5914634146,SP.DYN.LE00.IN,AUT,Austria,Europe & Central Asia,High income,Not classified
1795,2016,72.493,SP.DYN.LE00.IN,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
1796,2017,72.693,SP.DYN.LE00.IN,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
1797,2018,72.864,SP.DYN.LE00.IN,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
1798,2019,73.005,SP.DYN.LE00.IN,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
1799,2020,73.0417073171,SP.DYN.LE00.IN,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
1800,2016,73.329,SP.DYN.LE00.IN,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
